keyword,title,price,rating,reviews,platform,delivery,delivery_days,price_missing,rating_missing,reviews_missing,delivery_days_missing
office chair ergonomic,Sony office chair ergonomic Model 327,25335.0,4.2,1332.0,Amazon,5 Days,5.0,True,False,False,False
men running shoes,Samsung men running shoes Model 785,7514.0,3.1,4026.0,Reliance Digital,5 Days,5.0,False,False,False,False
men running shoes,Samsung men running shoes Model 174,47927.0,2.7,3938.0,Amazon,Free Delivery,,False,False,False,True
air fryer India,Philips air fryer India Model 978 !!!,24365.0,5.0,843.0,Amazon,5 Days,5.0,True,False,False,False
men running shoes,Samsung men running shoes Model 658,33900.0,4.0,458.0,Reliance Digital,5 Days,5.0,False,False,False,False
men running shoes,Sony men running shoes Model 587,44061.0,3.7,2249.0,Amazon,2 Days,2.0,False,True,True,False
microwave oven convection,HP microwave oven convection Model 299,19916.0,4.6,281.0,Reliance Digital,5 Days,5.0,False,False,False,False
office chair ergonomic,Boat office chair ergonomic Model 117,42880.0,2.6,3811.0,Flipkart,Free Delivery,,False,False,False,True
microwave oven convection,Nike microwave oven convection Model 418,3327.0,4.4,1863.0,Flipkart,Free Delivery,,False,False,False,True
microwave oven convection,Samsung microwave oven convection Model 738,48929.0,3.5,2114.0,Croma,2 Days,2.0,False,False,False,False
microwave oven convection,Sony microwave oven convection Model 316,24180.5,4.8,760.0,Amazon,2 Days,2.0,True,False,False,False
men running shoes,Samsung men running shoes Model 250,18528.0,4.4,4222.0,Amazon,2 Days,2.0,False,False,False,False
microwave oven convection,Sony microwave oven convection Model 574,24180.5,2.8,2634.0,Amazon,2 Days,2.0,True,False,False,False
power bank fast charging,HP power bank fast charging Model 312,34695.0,3.4,3977.0,Reliance Digital,Free Delivery,,False,False,False,True
men running shoes,Puma men running shoes Model 761,23220.0,4.5,3713.0,Flipkart,5 Days,5.0,False,False,False,False
air fryer India,Sony air fryer India Model 395,18860.0,2.6,2188.0,Flipkart,2 Days,2.0,False,False,False,False
men running shoes,Sony men running shoes Model 654,37225.0,4.9,1798.0,Croma,Free Delivery,,False,False,False,True
microwave oven convection,Philips microwave oven convection Model 322,38800.0,4.2,3643.0,Croma,Free Delivery,,False,False,False,True
office chair ergonomic,Sony office chair ergonomic Model 215 !!!,395720.0,3.3,3512.0,Reliance Digital,5 Days,5.0,False,False,False,False
office chair ergonomic,Nike office chair ergonomic Model 650,20379.0,4.0,1776.0,Croma,5 Days,5.0,False,False,False,False
air fryer India,Philips air fryer India Model 933 !!!,24365.0,4.7,4077.0,Flipkart,Free Delivery,,True,False,False,True
office chair ergonomic,Boat office chair ergonomic Model 869,45800.0,4.5,2207.0,Reliance Digital,5 Days,5.0,False,False,False,False
men running shoes,Sony men running shoes Model 120,46739.0,4.6,3913.0,Amazon,2 Days,2.0,False,False,False,False
microwave oven convection,Boat microwave oven convection Model 324,38021.0,3.8,3188.0,Croma,2 Days,2.0,False,False,False,False
microwave oven convection,LG microwave oven convection Model 315,3378.0,3.8,1762.0,Reliance Digital,2 Days,2.0,False,True,False,False
microwave oven convection,Sony microwave oven convection Model 895,24180.5,4.5,4979.0,Croma,2 Days,2.0,True,False,False,False
microwave oven convection,Nike microwave oven convection Model 828,29703.0,2.6,3912.0,Croma,2 Days,2.0,False,False,False,False
air fryer India,Samsung air fryer India Model 610,24365.0,3.9,2771.0,Croma,Free Delivery,,True,False,False,True
power bank fast charging,HP power bank fast charging Model 527,30519.0,4.9,4510.0,Reliance Digital,2 Days,2.0,False,False,False,False
power bank fast charging,Sony power bank fast charging Model 610,36000.0,3.9,3800.0,Amazon,2 Days,2.0,False,True,False,False
air fryer India,Dell air fryer India Model 578,36341.0,4.8,883.0,Flipkart,Free Delivery,,False,False,False,True
microwave oven convection,Boat microwave oven convection Model 347,17219.0,4.9,4143.0,Reliance Digital,5 Days,5.0,False,False,False,False
men running shoes,Nike men running shoes Model 219,34253.0,3.7,841.0,Flipkart,5 Days,5.0,False,True,False,False
microwave oven convection,Nike microwave oven convection Model 250,39513.0,3.4,4537.0,Reliance Digital,5 Days,5.0,False,False,False,False
air fryer India,Dell air fryer India Model 491,25496.0,3.4,2200.0,Reliance Digital,2 Days,2.0,False,False,False,False
men running shoes,Philips men running shoes Model 426,27021.0,3.8,2209.0,Amazon,5 Days,5.0,False,False,False,False
office chair ergonomic,HP office chair ergonomic Model 267,46662.0,3.0,359.0,Reliance Digital,2 Days,2.0,False,False,False,False
office chair ergonomic,Dell office chair ergonomic Model 173,18061.0,4.3,4758.0,Flipkart,Free Delivery,,False,False,False,True
office chair ergonomic,Samsung office chair ergonomic Model 351,37724.0,2.6,3723.0,Reliance Digital,5 Days,5.0,False,False,False,False
power bank fast charging,Dell power bank fast charging Model 614,44089.0,3.9,200.0,Flipkart,Free Delivery,,False,True,False,True
office chair ergonomic,Nike office chair ergonomic Model 977,41365.0,3.8,1093.0,Croma,Free Delivery,,False,False,False,True
microwave oven convection,LG microwave oven convection Model 911,15783.0,3.8,2230.0,Amazon,5 Days,5.0,False,False,False,False
microwave oven convection,HP microwave oven convection Model 190,36826.0,2.5,320.0,Amazon,5 Days,5.0,False,False,False,False
men running shoes,Sony men running shoes Model 605 !!!,22398.0,2.9,418.0,Croma,2 Days,2.0,True,False,False,False
power bank fast charging,Philips power bank fast charging Model 994,36273.0,3.6,1514.0,Reliance Digital,5 Days,5.0,False,False,False,False
office chair ergonomic,Samsung office chair ergonomic Model 796,7217.0,4.3,4830.0,Reliance Digital,2 Days,2.0,False,False,False,False
men running shoes,Samsung men running shoes Model 565,33380.0,2.6,2274.0,Reliance Digital,5 Days,5.0,False,False,False,False
power bank fast charging,Philips power bank fast charging Model 567,42951.0,4.2,2692.0,Reliance Digital,5 Days,5.0,False,False,False,False
office chair ergonomic,Nike office chair ergonomic Model 620 !!!,23961.0,3.7,913.0,Reliance Digital,Free Delivery,,False,False,False,True
office chair ergonomic,Sony office chair ergonomic Model 822,25335.0,4.1,4670.0,Amazon,Free Delivery,,True,False,False,True
power bank fast charging,Philips power bank fast charging Model 275,49516.0,4.7,571.0,Croma,Free Delivery,,False,False,False,True
office chair ergonomic,Boat office chair ergonomic Model 912,13315.0,2.7,3479.0,Amazon,2 Days,2.0,False,False,False,False
men running shoes,HP men running shoes Model 889 !!!,46591.0,5.0,4088.0,Flipkart,5 Days,5.0,False,False,False,False
microwave oven convection,Philips microwave oven convection Model 811,265610.0,4.3,4360.0,Croma,2 Days,2.0,False,False,False,False
air fryer India,Philips air fryer India Model 811,24354.0,2.7,3500.0,Reliance Digital,2 Days,2.0,False,False,False,False
microwave oven convection,Puma microwave oven convection Model 599,25806.0,4.3,2331.0,Flipkart,Free Delivery,,False,False,False,True
air fryer India,HP air fryer India Model 506,5202.0,3.6,2195.0,Croma,2 Days,2.0,False,False,False,False
microwave oven convection,Samsung microwave oven convection Model 571,10268.0,4.7,3228.0,Flipkart,2 Days,2.0,False,False,False,False
air fryer India,HP air fryer India Model 838,47909.0,4.6,2214.0,Amazon,5 Days,5.0,False,False,False,False
air fryer India,Sony air fryer India Model 333,24365.0,3.3,609.0,Croma,Free Delivery,,True,False,False,True
air fryer India,Puma air fryer India Model 766,5958.0,3.4,494.0,Flipkart,2 Days,2.0,False,False,False,False
men running shoes,Dell men running shoes Model 874,10730.0,2.5,1422.0,Reliance Digital,2 Days,2.0,False,False,False,False
men running shoes,Philips men running shoes Model 202,14611.0,2.7,4839.0,Croma,Free Delivery,,False,False,False,True
power bank fast charging,Boat power bank fast charging Model 718,32604.0,3.8,2491.0,Croma,Free Delivery,,False,False,False,True
men running shoes,Philips men running shoes Model 793,9884.0,3.1,1285.0,Croma,Free Delivery,,False,False,False,True
microwave oven convection,Nike microwave oven convection Model 519,24180.5,4.7,3824.0,Flipkart,2 Days,2.0,True,False,False,False
office chair ergonomic,Dell office chair ergonomic Model 304,19464.0,3.7,1826.0,Amazon,5 Days,5.0,False,True,False,False
microwave oven convection,Boat microwave oven convection Model 657,37648.0,3.6,249.0,Croma,2 Days,2.0,False,False,False,False
office chair ergonomic,Samsung office chair ergonomic Model 705,42565.0,3.7,1017.0,Amazon,Free Delivery,,False,True,False,True
power bank fast charging,LG power bank fast charging Model 718,39901.0,3.2,2296.0,Reliance Digital,5 Days,5.0,False,False,False,False
power bank fast charging,Dell power bank fast charging Model 936,45006.0,4.1,3694.0,Flipkart,5 Days,5.0,False,False,False,False
microwave oven convection,Boat microwave oven convection Model 652,24180.5,4.0,1801.0,Amazon,Free Delivery,,True,False,False,True
microwave oven convection,Puma microwave oven convection Model 435,13475.0,4.5,1862.0,Amazon,Free Delivery,,False,False,False,True
power bank fast charging,HP power bank fast charging Model 544,2627.0,4.7,512.0,Amazon,Free Delivery,,False,False,False,True
office chair ergonomic,Boat office chair ergonomic Model 509,7810.0,2.9,3143.0,Croma,2 Days,2.0,False,False,False,False
air fryer India,HP air fryer India Model 624,24365.0,4.3,1573.0,Flipkart,2 Days,2.0,True,False,False,False
power bank fast charging,Nike power bank fast charging Model 863,39057.0,4.1,1310.0,Reliance Digital,5 Days,5.0,False,False,False,False
air fryer India,Samsung air fryer India Model 438,24365.0,4.6,1497.0,Flipkart,Free Delivery,,True,False,False,True
microwave oven convection,Nike microwave oven convection Model 798,13302.0,3.0,4736.0,Croma,Free Delivery,,False,False,False,True
office chair ergonomic,LG office chair ergonomic Model 482,27778.0,3.7,1253.0,Flipkart,2 Days,2.0,False,False,False,False
men running shoes,Dell men running shoes Model 980,26143.0,4.3,3563.0,Amazon,Free Delivery,,False,False,False,True
men running shoes,Samsung men running shoes Model 804 !!!,37654.0,2.9,4091.0,Reliance Digital,5 Days,5.0,False,False,False,False
power bank fast charging,LG power bank fast charging Model 629,17478.0,3.8,835.0,Reliance Digital,2 Days,2.0,False,False,False,False
power bank fast charging,Philips power bank fast charging Model 367,27396.0,3.1,587.0,Flipkart,5 Days,5.0,True,False,False,False
air fryer India,Puma air fryer India Model 888,32658.0,3.4,3151.0,Reliance Digital,Free Delivery,,False,False,False,True
power bank fast charging,Sony power bank fast charging Model 453,33355.0,3.6,1888.0,Amazon,5 Days,5.0,False,False,False,False
air fryer India,Sony air fryer India Model 957,39483.0,3.6,3781.0,Flipkart,2 Days,2.0,False,False,False,False
air fryer India,Dell air fryer India Model 753,6992.0,4.4,1002.0,Flipkart,2 Days,2.0,False,False,False,False
office chair ergonomic,Sony office chair ergonomic Model 657,41830.0,3.5,660.0,Reliance Digital,2 Days,2.0,False,False,False,False
microwave oven convection,Sony microwave oven convection Model 482,7782.0,3.3,2054.0,Croma,2 Days,2.0,False,False,False,False
office chair ergonomic,Philips office chair ergonomic Model 288,25335.0,3.6,4383.0,Reliance Digital,5 Days,5.0,True,False,False,False
office chair ergonomic,Philips office chair ergonomic Model 414,12081.0,3.2,1965.0,Amazon,Free Delivery,,False,False,False,True
men running shoes,Sony men running shoes Model 620,27675.0,2.8,2671.0,Flipkart,2 Days,2.0,False,False,False,False
air fryer India,HP air fryer India Model 412,24365.0,4.5,1293.0,Croma,5 Days,5.0,True,False,False,False
air fryer India,Samsung air fryer India Model 295,24365.0,3.8,2520.0,Reliance Digital,2 Days,2.0,True,True,True,False
men running shoes,LG men running shoes Model 675,8539.0,2.8,1189.0,Reliance Digital,2 Days,2.0,False,False,False,False
office chair ergonomic,Nike office chair ergonomic Model 559,25335.0,3.7,3147.0,Reliance Digital,2 Days,2.0,True,False,False,False
air fryer India,Puma air fryer India Model 882,24365.0,3.8,4009.0,Flipkart,Free Delivery,,True,True,False,True
office chair ergonomic,Nike office chair ergonomic Model 213 !!!,38033.0,3.0,2660.0,Croma,Free Delivery,,False,False,False,True
microwave oven convection,HP microwave oven convection Model 317,36440.0,3.3,3468.0,Reliance Digital,Free Delivery,,False,False,False,True
office chair ergonomic,HP office chair ergonomic Model 478,25335.0,3.5,89.0,Croma,5 Days,5.0,True,False,False,False
office chair ergonomic,Nike office chair ergonomic Model 206,7079.0,3.8,3238.0,Amazon,Free Delivery,,False,False,False,True
office chair ergonomic,LG office chair ergonomic Model 859,44020.0,3.4,4622.0,Reliance Digital,Free Delivery,,False,False,False,True
power bank fast charging,HP power bank fast charging Model 880,48374.0,3.9,2179.0,Reliance Digital,2 Days,2.0,False,True,False,False
office chair ergonomic,Nike office chair ergonomic Model 716 !!!,6599.0,4.4,1617.0,Flipkart,Free Delivery,,False,False,False,True
men running shoes,Nike men running shoes Model 830,14871.0,4.6,187.0,Amazon,2 Days,2.0,False,False,False,False
office chair ergonomic,Boat office chair ergonomic Model 688,2783.0,3.1,1997.0,Reliance Digital,5 Days,5.0,False,False,False,False
power bank fast charging,Philips power bank fast charging Model 262,20128.0,4.6,1331.0,Reliance Digital,2 Days,2.0,False,False,False,False
power bank fast charging,Boat power bank fast charging Model 942,42017.0,3.2,4463.0,Reliance Digital,Free Delivery,,False,False,False,True
air fryer India,Dell air fryer India Model 679,41000.0,3.0,4008.0,Flipkart,Free Delivery,,False,False,False,True
power bank fast charging,Samsung power bank fast charging Model 221,27396.0,2.7,4394.0,Croma,5 Days,5.0,True,False,False,False
office chair ergonomic,Philips office chair ergonomic Model 808,25335.0,5.0,3347.0,Amazon,2 Days,2.0,True,False,False,False
air fryer India,Sony air fryer India Model 449 !!!,37450.0,2.6,4046.0,Reliance Digital,Free Delivery,,False,False,False,True
air fryer India,Samsung air fryer India Model 811,8748.0,3.9,2520.0,Amazon,2 Days,2.0,False,False,True,False
microwave oven convection,Boat microwave oven convection Model 555,40310.0,3.7,2526.5,Croma,5 Days,5.0,False,False,True,False
men running shoes,Samsung men running shoes Model 152 !!!,22398.0,4.5,4319.0,Flipkart,2 Days,2.0,True,False,False,False
power bank fast charging,Sony power bank fast charging Model 485,14257.0,3.3,4586.0,Flipkart,5 Days,5.0,False,False,False,False
office chair ergonomic,Boat office chair ergonomic Model 957,30490.0,2.9,4951.0,Flipkart,5 Days,5.0,False,False,False,False
power bank fast charging,Philips power bank fast charging Model 713,33479.0,3.5,1868.0,Croma,5 Days,5.0,False,False,False,False
power bank fast charging,Samsung power bank fast charging Model 126,27396.0,4.7,3626.0,Reliance Digital,Free Delivery,,True,False,False,True
air fryer India,Philips air fryer India Model 632,24365.0,3.1,741.0,Amazon,2 Days,2.0,True,False,False,False
men running shoes,Philips men running shoes Model 197,16859.0,2.9,3991.0,Amazon,5 Days,5.0,False,False,False,False
men running shoes,Boat men running shoes Model 599,38659.0,4.1,3508.0,Flipkart,5 Days,5.0,False,False,False,False
men running shoes,HP men running shoes Model 842,36141.0,4.4,523.0,Croma,2 Days,2.0,False,False,False,False
office chair ergonomic,Dell office chair ergonomic Model 675,39908.0,3.7,1019.0,Amazon,2 Days,2.0,False,True,False,False
microwave oven convection,Dell microwave oven convection Model 991,2702.0,4.1,1510.0,Amazon,Free Delivery,,False,False,False,True
office chair ergonomic,Dell office chair ergonomic Model 968,27549.0,3.7,1702.0,Amazon,2 Days,2.0,False,False,False,False
office chair ergonomic,Philips office chair ergonomic Model 629,32891.0,3.7,2641.0,Flipkart,Free Delivery,,False,True,False,True
men running shoes,LG men running shoes Model 114,22398.0,2.7,2202.0,Reliance Digital,2 Days,2.0,True,False,False,False
microwave oven convection,HP microwave oven convection Model 573,31490.0,3.1,3081.0,Amazon,2 Days,2.0,False,False,False,False
men running shoes,LG men running shoes Model 141,4134.0,3.5,2553.0,Reliance Digital,2 Days,2.0,False,False,False,False
men running shoes,LG men running shoes Model 731,48627.0,4.0,2347.0,Reliance Digital,2 Days,2.0,False,False,False,False
microwave oven convection,Sony microwave oven convection Model 676,41297.0,4.3,2957.0,Croma,5 Days,5.0,False,False,False,False
men running shoes,Boat men running shoes Model 946,39259.0,3.6,3308.0,Amazon,2 Days,2.0,False,False,False,False
men running shoes,Boat men running shoes Model 401,22398.0,4.4,3883.0,Reliance Digital,Free Delivery,,True,False,False,True
men running shoes,Dell men running shoes Model 200 !!!,4014.0,3.4,3811.0,Flipkart,2 Days,2.0,False,False,False,False
power bank fast charging,Samsung power bank fast charging Model 878,9900.0,3.4,3076.0,Croma,5 Days,5.0,False,False,False,False
air fryer India,Nike air fryer India Model 258,7313.0,4.8,4820.0,Amazon,5 Days,5.0,False,False,False,False
men running shoes,Dell men running shoes Model 244,23673.0,4.5,3927.0,Croma,2 Days,2.0,False,False,False,False
men running shoes,HP men running shoes Model 771,21140.0,3.7,2215.0,Amazon,5 Days,5.0,False,False,False,False
microwave oven convection,Boat microwave oven convection Model 219,19893.0,3.5,3165.0,Amazon,5 Days,5.0,False,False,False,False
office chair ergonomic,Nike office chair ergonomic Model 852,25335.0,2.6,2272.0,Reliance Digital,2 Days,2.0,True,False,True,False
microwave oven convection,Dell microwave oven convection Model 150,29474.0,2.5,3901.0,Croma,2 Days,2.0,False,False,False,False
microwave oven convection,LG microwave oven convection Model 304,23499.0,2.6,4843.0,Amazon,2 Days,2.0,False,False,False,False
air fryer India,Dell air fryer India Model 406,580.0,5.0,4288.0,Reliance Digital,Free Delivery,,False,False,False,True
power bank fast charging,Samsung power bank fast charging Model 292,2027.0,5.0,939.0,Amazon,5 Days,5.0,False,False,False,False
office chair ergonomic,LG office chair ergonomic Model 239,38994.0,3.0,2868.0,Reliance Digital,5 Days,5.0,False,False,False,False
office chair ergonomic,Philips office chair ergonomic Model 666,31575.0,5.0,1871.0,Reliance Digital,2 Days,2.0,False,False,False,False
microwave oven convection,HP microwave oven convection Model 268,3182.0,3.3,278.0,Flipkart,Free Delivery,,False,False,False,True
men running shoes,Philips men running shoes Model 842,33315.0,3.7,1768.0,Amazon,Free Delivery,,False,False,False,True
office chair ergonomic,Samsung office chair ergonomic Model 950,41261.0,4.0,808.0,Flipkart,5 Days,5.0,False,False,False,False
power bank fast charging,HP power bank fast charging Model 514,23139.0,3.5,3129.0,Amazon,2 Days,2.0,False,False,False,False
power bank fast charging,Boat power bank fast charging Model 872 !!!,41853.0,3.9,762.0,Amazon,2 Days,2.0,False,False,False,False
microwave oven convection,Puma microwave oven convection Model 666,12418.0,3.5,4483.0,Reliance Digital,Free Delivery,,False,False,False,True
air fryer India,Nike air fryer India Model 114,509.0,3.8,3324.0,Reliance Digital,2 Days,2.0,False,True,False,False
air fryer India,Dell air fryer India Model 326,21328.0,4.5,2894.0,Amazon,2 Days,2.0,False,False,False,False
office chair ergonomic,Puma office chair ergonomic Model 149,48111.0,4.1,96.0,Croma,Free Delivery,,False,False,False,True
microwave oven convection,Nike microwave oven convection Model 989 !!!,33750.0,3.1,4457.0,Reliance Digital,Free Delivery,,False,False,False,True
microwave oven convection,Puma microwave oven convection Model 243,7911.0,4.3,3020.0,Reliance Digital,2 Days,2.0,False,False,False,False
power bank fast charging,Boat power bank fast charging Model 254,4855.0,4.8,2336.0,Reliance Digital,Free Delivery,,False,False,False,True
microwave oven convection,Philips microwave oven convection Model 132 !!!,110800.0,3.8,4460.0,Croma,Free Delivery,,False,False,False,True
office chair ergonomic,Dell office chair ergonomic Model 448,44077.0,5.0,4078.0,Flipkart,Free Delivery,,False,False,False,True
office chair ergonomic,Philips office chair ergonomic Model 849,5498.0,2.9,1932.0,Amazon,Free Delivery,,False,False,False,True
office chair ergonomic,Philips office chair ergonomic Model 137,10015.0,3.7,2426.0,Flipkart,Free Delivery,,False,True,False,True
power bank fast charging,Philips power bank fast charging Model 586 !!!,27396.0,2.9,1312.0,Flipkart,5 Days,5.0,True,False,False,False
men running shoes,Puma men running shoes Model 575,24405.0,3.2,3131.0,Reliance Digital,Free Delivery,,False,False,False,True
men running shoes,LG men running shoes Model 503,13904.0,3.7,3400.0,Croma,2 Days,2.0,False,False,False,False
air fryer India,HP air fryer India Model 491,12698.0,3.8,3540.0,Reliance Digital,Free Delivery,,False,True,False,True
men running shoes,Dell men running shoes Model 997,12597.0,4.2,3096.0,Amazon,5 Days,5.0,False,False,False,False
microwave oven convection,LG microwave oven convection Model 638,4845.0,4.5,2320.0,Croma,5 Days,5.0,False,False,False,False
men running shoes,Dell men running shoes Model 968 !!!,22398.0,3.1,1233.0,Reliance Digital,2 Days,2.0,True,False,False,False
power bank fast charging,Dell power bank fast charging Model 238,15091.0,4.1,1955.0,Croma,Free Delivery,,False,False,False,True
office chair ergonomic,LG office chair ergonomic Model 100,7656.0,4.7,778.0,Croma,5 Days,5.0,False,False,False,False
air fryer India,Nike air fryer India Model 886 !!!,242370.0,4.7,745.0,Flipkart,5 Days,5.0,False,False,False,False
air fryer India,LG air fryer India Model 521,3501.0,2.7,4874.0,Flipkart,2 Days,2.0,False,False,False,False
office chair ergonomic,Samsung office chair ergonomic Model 134,2841.0,3.7,3132.0,Croma,5 Days,5.0,False,False,False,False
men running shoes,Philips men running shoes Model 661,4516.0,4.6,1771.0,Flipkart,2 Days,2.0,False,False,False,False
microwave oven convection,Puma microwave oven convection Model 387,27730.0,2.7,3521.0,Croma,5 Days,5.0,False,False,False,False
air fryer India,Philips air fryer India Model 575,1010.0,3.3,2030.0,Flipkart,2 Days,2.0,False,False,False,False
power bank fast charging,HP power bank fast charging Model 829,21387.0,3.4,3884.0,Reliance Digital,5 Days,5.0,False,False,False,False
microwave oven convection,Sony microwave oven convection Model 479 !!!,229950.0,4.3,594.0,Reliance Digital,Free Delivery,,False,False,False,True
office chair ergonomic,HP office chair ergonomic Model 981,10915.0,3.5,2068.0,Amazon,Free Delivery,,False,False,False,True
power bank fast charging,HP power bank fast charging Model 839,37507.0,3.9,574.0,Flipkart,2 Days,2.0,False,True,False,False
air fryer India,Boat air fryer India Model 227,31390.0,2.8,1021.0,Flipkart,Free Delivery,,False,False,False,True
power bank fast charging,HP power bank fast charging Model 322,22563.0,4.2,658.0,Croma,Free Delivery,,False,False,False,True
air fryer India,Samsung air fryer India Model 435,24365.0,3.8,1347.0,Reliance Digital,2 Days,2.0,True,True,False,False
microwave oven convection,Nike microwave oven convection Model 591,23074.0,4.1,4557.0,Flipkart,2 Days,2.0,False,False,False,False
office chair ergonomic,Puma office chair ergonomic Model 795,32346.0,3.7,15.0,Flipkart,5 Days,5.0,False,True,False,False
microwave oven convection,HP microwave oven convection Model 801,1014.0,4.8,556.0,Flipkart,5 Days,5.0,False,False,False,False
microwave oven convection,Dell microwave oven convection Model 797,24180.5,3.8,3318.0,Flipkart,5 Days,5.0,True,True,False,False
office chair ergonomic,Samsung office chair ergonomic Model 182,21133.0,2.9,2149.0,Reliance Digital,5 Days,5.0,False,False,False,False
air fryer India,Puma air fryer India Model 123,40736.0,4.9,4282.0,Amazon,Free Delivery,,False,False,False,True
air fryer India,Samsung air fryer India Model 923,20041.0,4.6,1686.0,Reliance Digital,Free Delivery,,False,False,False,True
office chair ergonomic,Dell office chair ergonomic Model 771 !!!,27544.0,4.4,923.0,Flipkart,5 Days,5.0,False,False,False,False
air fryer India,Samsung air fryer India Model 992 !!!,27560.0,4.8,982.0,Flipkart,Free Delivery,,False,False,False,True
office chair ergonomic,LG office chair ergonomic Model 452,44069.0,4.5,563.0,Reliance Digital,2 Days,2.0,False,False,False,False
men running shoes,Dell men running shoes Model 605,5013.0,3.7,511.0,Flipkart,Free Delivery,,False,True,False,True
power bank fast charging,Philips power bank fast charging Model 289,13988.0,3.7,694.0,Croma,2 Days,2.0,False,False,False,False
men running shoes,Samsung men running shoes Model 544,10486.0,2.7,2100.0,Reliance Digital,5 Days,5.0,False,False,False,False
power bank fast charging,Samsung power bank fast charging Model 407,27396.0,3.0,384.0,Reliance Digital,5 Days,5.0,True,False,False,False
microwave oven convection,Sony microwave oven convection Model 712,24180.5,3.0,2924.0,Croma,Free Delivery,,True,False,False,True
air fryer India,Puma air fryer India Model 487 !!!,24376.0,2.7,2426.0,Croma,2 Days,2.0,False,False,False,False
office chair ergonomic,Puma office chair ergonomic Model 894,16173.0,3.7,3831.0,Reliance Digital,5 Days,5.0,False,True,False,False
men running shoes,Dell men running shoes Model 708,21749.0,4.4,3471.0,Croma,2 Days,2.0,False,False,False,False
air fryer India,Dell air fryer India Model 411,2793.0,4.1,804.0,Flipkart,Free Delivery,,False,False,False,True
air fryer India,Samsung air fryer India Model 307 !!!,28309.0,3.8,2822.0,Reliance Digital,5 Days,5.0,False,True,False,False
microwave oven convection,LG microwave oven convection Model 544,41392.0,4.9,4441.0,Reliance Digital,Free Delivery,,False,False,False,True
men running shoes,Dell men running shoes Model 229,49252.0,2.5,612.0,Croma,Free Delivery,,False,False,False,True
power bank fast charging,HP power bank fast charging Model 954,18558.0,3.1,2253.0,Flipkart,5 Days,5.0,False,False,False,False
men running shoes,Samsung men running shoes Model 521,15845.0,3.7,1366.0,Reliance Digital,5 Days,5.0,False,False,False,False
microwave oven convection,Nike microwave oven convection Model 578,42039.0,2.9,3804.0,Reliance Digital,5 Days,5.0,False,False,False,False
air fryer India,HP air fryer India Model 965,21550.0,3.8,3219.0,Reliance Digital,5 Days,5.0,False,True,False,False
air fryer India,Boat air fryer India Model 677,31799.0,4.5,1392.0,Flipkart,2 Days,2.0,False,False,False,False
air fryer India,HP air fryer India Model 976,12662.0,3.8,1032.0,Flipkart,5 Days,5.0,False,True,False,False
power bank fast charging,LG power bank fast charging Model 916,36164.0,4.2,582.0,Croma,5 Days,5.0,False,False,False,False
air fryer India,Boat air fryer India Model 950 !!!,35032.0,3.9,2261.0,Reliance Digital,2 Days,2.0,False,False,False,False
men running shoes,LG men running shoes Model 509,320280.0,2.9,3271.0,Amazon,Free Delivery,,False,False,False,True
office chair ergonomic,Nike office chair ergonomic Model 411,11726.0,4.3,3164.0,Croma,5 Days,5.0,False,False,False,False
office chair ergonomic,Boat office chair ergonomic Model 710,8682.0,4.5,3068.0,Flipkart,Free Delivery,,False,False,False,True
air fryer India,Samsung air fryer India Model 217,24365.0,4.2,4838.0,Flipkart,5 Days,5.0,True,False,False,False
men running shoes,Boat men running shoes Model 728,22398.0,2.6,4871.0,Croma,Free Delivery,,True,False,False,True
men running shoes,Puma men running shoes Model 718,22398.0,2.7,3002.0,Reliance Digital,Free Delivery,,True,False,False,True
office chair ergonomic,Philips office chair ergonomic Model 400,25335.0,4.6,3440.0,Flipkart,5 Days,5.0,True,False,False,False
power bank fast charging,HP power bank fast charging Model 949,27396.0,3.6,4390.0,Reliance Digital,2 Days,2.0,True,False,False,False
men running shoes,LG men running shoes Model 951,32489.0,4.7,1071.0,Croma,2 Days,2.0,False,False,False,False
microwave oven convection,LG microwave oven convection Model 223,16266.0,2.6,841.0,Flipkart,2 Days,2.0,False,False,False,False
microwave oven convection,Sony microwave oven convection Model 208 !!!,3190.0,3.7,3485.0,Reliance Digital,Free Delivery,,False,False,False,True
power bank fast charging,HP power bank fast charging Model 782,32123.0,2.6,4498.0,Croma,Free Delivery,,False,False,False,True
office chair ergonomic,Philips office chair ergonomic Model 947,11703.0,4.5,1804.0,Flipkart,Free Delivery,,False,False,False,True
microwave oven convection,Boat microwave oven convection Model 156,22013.0,4.8,2526.5,Croma,2 Days,2.0,False,False,True,False
microwave oven convection,Samsung microwave oven convection Model 262,24180.5,3.8,329.0,Amazon,2 Days,2.0,True,True,False,False
air fryer India,Puma air fryer India Model 830,45999.0,3.3,2092.0,Reliance Digital,Free Delivery,,False,False,False,True
microwave oven convection,Boat microwave oven convection Model 107,24180.5,3.4,4732.0,Amazon,5 Days,5.0,True,False,False,False
office chair ergonomic,Nike office chair ergonomic Model 711,39769.0,4.9,1513.0,Reliance Digital,Free Delivery,,False,False,False,True
air fryer India,Puma air fryer India Model 299,13953.0,3.8,762.0,Flipkart,Free Delivery,,False,False,False,True
air fryer India,Boat air fryer India Model 191,1312.0,4.3,3015.0,Croma,Free Delivery,,False,False,False,True
air fryer India,Puma air fryer India Model 989,286470.0,4.3,176.0,Amazon,Free Delivery,,False,False,False,True
men running shoes,Philips men running shoes Model 825,22398.0,3.9,2097.0,Croma,2 Days,2.0,True,False,False,False
